s	VBD	011101011	I-Entity
authoritative	JJ	X	I-Entity
DNS	NNP	1101010100	I-Entity
servers	NNS	10110000	I-Entity
.	.	0110	O

Polish	JJ	110111010	O
Government	NNP	110110110	O
&	CC	01110010	O
Power	NNP	X	O
Exchange	NNP	11010101110	O
websites	NNS	10111110100	O
JUNE	NNP	X	O
AND	CC	X	O
SEPTEMBER	NN	X	O
2014	CD	0011111010	O
APT28	NNP	00111111010	O
employed	VBD	0011011100	O
“	NNP	X	O
Sedkit	NNP	X	O
”	NNP	X	O
in	IN	0001110	O
conjunction	NN	001111011	O
with	IN	000111100	O
strategic	JJ	1100111011	O
web	NNS	11010101110	O
compro-	JJ	X	O
mises	NNS	X	O
to	TO	000110	O
deliver	VB	00111001110	O
“	NNP	X	O
Sofacy	NNP	0011111110110	O
”	NNP	X	O
malware	NN	10100010	O
on	IN	0001111110	O
Polish	JJ	110111010	O
Government	NNP	110110110	O
websites	NNS	10111110100	O
,	,	00000	O
and	CC	00001101	O
the	DT	111110	B-Entity
websites	NNS	10111110100	I-Entity
of	IN	00010	I-Entity
Polish	NNP	110111010	I-Entity
energy	NN	110111110	I-Entity
company	NN	1011101100	I-Entity
Power	NNP	X	I-Entity
Exchange.7	NNP	X	I-Entity
1	CD	00111110010	I-Entity
.	.	0110	O

Gauquelin	NNP	X	O
,	,	00000	O
Blaise	NNP	X	O
.	.	0110	O

“	JJ	X	O
La	NNP	X	O
Russie	NNP	X	O
soupçonnée	VBD	X	O
d	JJ	011101011	O
’	NNP	X	O
être	NNP	X	O
responsable	JJ	X	O
d	NN	011101011	O
’	NNP	X	O
un	JJ	X	O
piratage	NN	X	O
informatique	NN	X	O
contre	NN	X	O
l	NN	X	O
’	NNP	X	O
OSCE.	NNP	X	O
”	NNP	X	O
Le	NNP	X	O
Monde	NNP	X	O
.	.	0110	O

28	CD	001111100110	O
Dec.	NNP	X	O
2016	CD	X	O
.	.	0110	O

Web	NNP	11010101110	O
.	.	0110	O

29	CD	001111100110	O
Dec.	NNP	X	O
2016	CD	X	O
.	.	0110	O

2	CD	00111110010	O
.	.	0110	O

Trend	NNP	00111111011	B-Entity
Micro	NNP	1011101110	I-Entity
refers	NNS	00110000	I-Entity
to	TO	000110	I-Entity
activity	NN	101110111111	I-Entity
corresponding	VBG	1101010000	I-Entity
to	TO	000110	I-Entity
FireEye	NNP	00111111011	I-Entity
’	NNP	X	I-Entity
s	VBZ	011101011	I-Entity
APT28	NNP	00111111010	I-Entity
as	IN	00001110	I-Entity
“	NNP	X	I-Entity
Pawn	NNP	X	I-Entity
Storm	NNP	X	I-Entity
.	.	0110	I-Entity
”	NN	X	I-Entity
3	CD	00111110010	I-Entity
.	.	0110	O

Hacquebord	NNP	X	O
Feike	NNP	X	O
.	.	0110	O

“	JJ	X	B-Entity
Pawn	NNP	X	I-Entity
Storm	NNP	X	I-Entity
Targets	NNPS	10110000	I-Entity
German	NNP	110111110	I-Entity
Christian	NNP	X	I-Entity
Democratic	NNP	1100000	I-Entity
Union.	NNP	X	I-Entity
”	NNP	X	I-Entity
Trend	NNP	00111111011	I-Entity
Micro	NNP	1011101110	I-Entity
.	.	0110	O

11	CD	001111100110	O
May	NNP	001111010	O
2016	CD	X	O
.	.	0110	O

Web	NNP	11010101110	O
.	.	0110	O

29	CD	001111100110	O
Dec.	NNP	X	O
2016	CD	X	O
.	.	0110	O

4	CD	001111100111	O
.	.	0110	O

Hacquebord	NNP	X	O
Feike	NNP	X	O
.	.	0110	O

“	JJ	X	O
Pawn	NNP	X	O
Storm	NNP	X	O
’	NNP	X	O
s	VBD	011101011	O
Domestic	NNP	X	O
Spying	NNP	X	O
Campaign	NNP	011101101	O
Revealed	VBD	X	O
;	:	011110111110	O
Ukraine	NNP	0011111011	O
and	CC	00001101	O
US	NNP	110111110	O
Top	NNP	X	O
Global	NNP	0111000	O
Targets.	NNP	X	O
”	NNP	X	O
TrendLabs	NNP	X	O
Security	NNP	0111000	O
Intelligence	NNP	0111000	O
Blog	NNP	11010101110	O
,	,	00000	O
Trend	NNP	00111111011	O
Micro	NNP	1011101110	O
.	.	0110	O

18	CD	001111100111	O
August	NNP	001111010	O
2015	CD	X	O
.	.	0110	O

Web	NNP	11010101110	O
.	.	0110	O

29	CD	001111100110	O
Dec.	NNP	X	O
2016	CD	X	O
.	.	0110	O

5	CD	001111100111	O
.	.	0110	O

6	CD	001111100111	O
.	.	0110	O

“	JJ	X	O
Russia	NNP	0011111011	O
‘	NN	X	O
was	VBD	00100010	O
Behind	JJ	X	O
German	JJ	110111110	O
Parliament	NNP	X	O
Hack.	NNP	X	O
’	NNP	X	O
”	VBD	X	O
The	DT	010010	O
BBC	NNP	X	O
.	.	0110	O

13	CD	001111100111	O
May	NNP	001111010	O
2016	CD	X	O
.	.	0110	O

Web	NNP	11010101110	O
.	.	0110	O

29	CD	001111100110	O
Dec.	NNP	X	O
2016	CD	X	O
.	.	0110	O

7	CD	001111100111	O
,	,	00000	O
Kharouni	NNP	X	O
,	,	00000	O
Loucif	NNP	X	O
.	.	0110	O

et	DT	0010100101	O
al	NN	1010011011	O
.	.	0110	O

“	JJ	X	O
Operation	NNP	001111001	O
Pawn	NNP	X	O
Storm	NNP	X	O
:	:	O	O
Using	VBG	01011111	O
Decoys	NNP	X	O
to	TO	000110	O
Evade	VB	X	B-Verb
Detection.	NNP	X	B-Entity
”	NNP	X	I-Entity
Trend	NNP	00111111011	I-Entity
Micro	NNP	1011101110	I-Entity
.	.	0110	O

22	CD	001111100110	O
Oct.	NNP	001111010	O
2014	CD	0011111010	O
.	.	0110	O

Web	NNP	11010101110	O
.	.	0110	O

3	CD	00111110010	O
Jan.	NNP	X	O
2017	CD	X	O
.	.	0110	O

“	JJ	X	B-Entity
Neuer	NNP	X	I-Entity
Hackerangriff	NNP	X	I-Entity
auf	NN	X	I-Entity
Bundespolitiker	NNP	X	I-Entity
/	NNP	011101100	I-Entity
BSI	NNP	X	I-Entity
warnt	VBD	X	I-Entity
Parteien	NNP	X	I-Entity
vor	NN	X	I-Entity
Cyberangriffen.	NNP	X	I-Entity
”	NNP	X	I-Entity
Westdeutscher	NNP	X	I-Entity
Rundfunk	NNP	X	I-Entity
.	.	0110	O

20	CD	011101101	O
Sept.	NNP	X	O
2016	CD	X	O
.	.	0110	O

Web	NNP	11010101110	O
.	.	0110	O

29	CD	001111100110	O
Dec.	NNP	X	O
2016	CD	X	O
.	.	0110	O

SPECIAL	JJ	X	O
REPORT	NNP	X	O
/	NNP	011101100	O
APT28	NNP	00111111010	O
:	:	O	O
AT	VBP	X	O
THE	NNP	X	O
CENTER	NNP	X	O
OF	IN	X	O
THE	NNP	X	O
STORM	NNP	X	O
4	CD	001111100111	O
Since	IN	01011101	O
2014	CD	0011111010	O
,	,	00000	O
APT28	NNP	00111111010	O
network	NN	101010010	O
activity	NN	101110111111	O
has	VBZ	001001110	O
likely	RB	00101111011	O
supported	VBN	001101110100	O
information	NN	10011101	O
operations	NNS	1011100011	O
designed	VBN	001100100	O
to	TO	000110	O
influence	VB	100101110	O
the	DT	111110	O
domestic	JJ	11011100	O
politics	NNS	X	O
of	IN	00010	O
foreign	JJ	1101110111	O
nations	NNS	10111111001	O
.	.	0110	O

Some	DT	010000	O
of	IN	00010	O
these	DT	11101110	O
operations	NNS	1011100011	O
have	VBP	00100110	O
involved	VBN	00110110110	O
the	DT	111110	O
disruption	NN	10010011	O
and	CC	00001101	O
defacement	NN	1011010000	O
of	IN	00010	O
websites	NNS	10111110100	O
,	,	00000	O
false	JJ	110010011	O
flag	NN	101001000	O
operations	NNS	1011100011	O
using	VBG	0001111111000	O
false	JJ	110010011	O
hacktivist	NN	110111101	O
personas	NN	10111001110	O
,	,	00000	O
and	CC	00001101	O
the	DT	111110	O
theft	NN	101011000	O
of	IN	00010	O
data	NNS	10011100	O
that	WDT	00001111	O
was	VBD	00100010	O
later	RB	001011111111	O
leaked	VBN	101010101	O
publicly	RB	001011111101	O
online	NN	1100101011	O
.	.	0110	O

Table	JJ	001111000	O
2	CD	00111110010	O
highlights	NNS	00111010110	O
incidents	NNS	10111001111	O
in	IN	0001110	O
which	WDT	00101011	O
victims	NNS	10111001110	O
suffered	VBD	0011100100	O
a	DT	11110	O
compromise	NN	10010100	O
that	WDT	00001111	O
FireEye	NNP	00111111011	O
iSIGHT	NN	X	O
Intelligence	NNP	0111000	O
,	,	00000	O
other	JJ	1110111110	O
authorities	NNS	1011100110	O
,	,	00000	O
or	CC	00001100	O
the	DT	111110	O
victims	NNS	10111001110	O
themselves	PRP	10011111	O
later	RB	001011111111	O
attributed	VBD	001100101	O
to	TO	000110	O
the	DT	111110	O
group	NN	1011101001	O
we	PRP	00101000	O
track	VBP	0011100110	O
as	IN	00001110	O
APT28	NNP	00111111010	O
.	.	0110	O

All	DT	010000	O
of	IN	00010	O
these	DT	11101110	O
operations	NNS	1011100011	O
have	VBP	00100110	O
aimed	VBN	0011011101111	O
to	TO	000110	O
achieve	VB	0011100110	O
a	DT	11110	O
similar	JJ	001100111	O
objective	NN	1000111	O
:	:	O	O
securing	VBG	X	O
a	DT	11110	O
political	JJ	110110010	O
outcome	NN	X	O
beneficial	JJ	X	O
to	TO	000110	O
Russia	NNP	0011111011	O
.	.	0110	O

TABLE	NN	X	B-Entity
2	CD	00111110010	I-Entity
:	:	O	I-Entity
APT28	NNP	00111111010	I-Entity
N	NNP	X	I-Entity
E	NNP	011111111110	I-Entity
T	NNP	X	I-Entity
WO	NNP	X	I-Entity
R	NNP	X	I-Entity
K	NNP	X	I-Entity
AC	NNP	X	I-Entity
TIVIT	NNP	X	I-Entity
Y	NNP	X	I-Entity
HAS	NNP	X	I-Entity
LI	NNP	X	I-Entity
K	NNP	X	I-Entity
ELY	NNP	X	I-Entity
SU	NNP	X	I-Entity
PP	NNP	X	I-Entity
O	NNP	JJ	I-Entity
RTED	NNP	X	I-Entity
I	PRP	0010100111	I-Entity
N	NNP	X	I-Entity
FO	NNP	X	I-Entity
R	NNP	X	I-Entity
MATIO	NNP	X	I-Entity
N	NNP	X	I-Entity
O	NNP	JJ	I-Entity
PER	NNP	X	I-Entity
ATIO	NNP	X	I-Entity
N	NNP	X	I-Entity
S	NNP	X	I-Entity
VIC	NNP	X	I-Entity
TIM	NNP	X	I-Entity
TIM	NNP	X	I-Entity
E	NNP	011111111110	I-Entity
FR	NNP	X	I-Entity
AM	NNP	X	I-Entity
E	NNP	011111111110	I-Entity
AP	NNP	X	I-Entity
T2	NNP	X	I-Entity
8	CD	001111100111	I-Entity
N	NNP	X	I-Entity
ET	NNP	X	I-Entity
WOR	NNP	X	I-Entity
K	NNP	X	I-Entity
AC	NNP	X	I-Entity
TIVIT	NNP	X	I-Entity
Y	NNP	X	I-Entity
World	NNP	01111110	I-Entity
Anti-Doping	NN	X	I-Entity
Agency	NNP	0111000	I-Entity
(	(	0111101110	I-Entity
WADA	NNP	X	I-Entity
)	)	01111000	I-Entity
SEPTEMBER	NN	X	I-Entity
2016	CD	X	I-Entity
On	IN	01011101	I-Entity
September	NNP	001111010	I-Entity
13	CD	001111100111	I-Entity
,	,	00000	O
WADA	NNP	X	O
confirmed	VBD	00110110010	O
that	IN	00001111	O
APT28	NNP	00111111010	O
had	VBD	001001111	O
compromised	VBN	101010101	O
its	PRP$	1111111111	O
networks	NNS	1011111000	O
and	CC	00001101	O
accessed	VBD	0011011101010	B-Verb
athlete	JJ	X	B-Entity
medical	JJ	X	I-Entity
data.8	NN	X	I-Entity
ASSOCIATE	NNP	X	I-Entity
D	NNP	011111111110	I-Entity
IN	NNP	O	I-Entity
FOR	NNP	X	I-Entity
MATION	NNP	X	I-Entity
OPE	NNP	X	I-Entity
R	NNP	X	I-Entity
ATIONS	NNP	X	I-Entity
AC	NNP	X	I-Entity
TIVIT	NNP	X	I-Entity
Y	NNP	X	I-Entity
On	IN	01011101	I-Entity
September	NNP	001111010	I-Entity
12	CD	001111100110	I-Entity
,	,	00000	I-Entity
2016	CD	X	I-Entity
,	,	00000	I-Entity
the	DT	111110	I-Entity
“	NNP	X	I-Entity
Fancy	NNP	X	I-Entity
Bears	NNP	X	I-Entity
’	NNP	X	I-Entity
Hack	NNP	X	I-Entity
Team	NNP	0111000	I-Entity
”	NNP	X	I-Entity
persona	NN	1011101001	I-Entity
claimed	VBN	10010011	O
to	TO	000110	O
have	VB	00100110	O
compromised	VBN	101010101	O
WADA	NNP	X	O
and	CC	00001101	O
released	VBN	0011011101011	O
athletes	NNS	X	O
’	VBP	X	O
medical	JJ	X	O
records	NNS	10010100	O
as	IN	00001110	O
“	JJ	X	O
proof	NN	X	O
of	IN	00010	O
American	JJ	110111010	O
athletes	NNS	X	O
taking	VBG	00111011100	O
dop-	NN	X	O
ing.	NN	X	O
”	VBZ	X	O
9	CD	001111100111	O
U.S.	NNP	110111110	O
Democratic	JJ	1100000	O
National	NNP	110111111	O
Committee	NNP	1011010001	O
(	(	0111101110	O
DNC	NNP	X	O
)	)	01111000	O
APRIL	NNP	X	O
–	NN	0111101111111	O
SEPTEMBER	NN	X	O
2016	CD	X	O
John	NNP	X	O
Podesta	NNP	X	O
MARCH	NNP	X	O
–	NN	0111101111111	O
NOVEMBER	NN	X	O
2016	CD	X	O
U.S.	NNP	110111110	O
Democratic	JJ	1100000	O
Congressional	JJ	X	O
Campaign	NN	011101101	O
Committee	NNP	1011010001	O
(	(	0111101110	O
DCCC	NNP	X	O
)	)	01111000	O
MARCH	NNP	X	O
-	:	01111011110	O
OCTOBER	NN	X	O
2016	CD	X	O
The	DT	010010	O
DNC	NNP	X	O
announced	VBD	0011101010	O
it	PRP	00101010	O
had	VBD	001001111	O
suffered	VBN	0011100100	O
a	DT	11110	O
network	NN	101010010	O
compromise	NN	10010100	O
and	CC	00001101	O
that	IN	00001111	O
a	DT	11110	O
subsequent	JJ	11001101110	O
investigation	NN	1010110010	O
found	VBN	0011011000	O
evidence	NN	10010011	O
of	IN	00010	O
two	CD	11101101	O
breaches	NNS	10111001111	O
,	,	00000	O
attributed	VBD	001100101	O
to	TO	000110	O
APT28	NNP	00111111010	O
and	CC	00001101	O
APT29	NNP	X	O
.	.	0110	O

FireEye	NNP	00111111011	O
analyzed	VBD	00110110010	O
the	DT	111110	O
mal-	NN	1101010100	O
ware	NN	101101111011	O
found	VBN	0011011000	O
on	IN	0001111110	O
DNC	NNP	X	O
networks	NNS	1011111000	O
and	CC	00001101	O
determined	VBD	0011011101110	O
that	IN	00001111	O
it	PRP	00101010	O
was	VBD	00100010	O
consistent	JJ	0011010111	O
with	IN	000111100	O
our	PRP$	111111110	O
previous	JJ	1100101101	O
observa-	JJ	X	O
tions	NNS	10011110	O
of	IN	00010	O
APT28	NNP	00111111010	O
tools.10,11	NN	X	O
In	IN	01011100	O
June	NNP	001111010	O
2016	CD	X	O
,	,	00000	O
shortly	RB	101111010	O
after	IN	00011111110111	O
the	DT	111110	O
DNC	NNP	X	O
’	NNP	X	O
s	FW	011101011	O
announcement	NN	X	O
,	,	00000	O
the	DT	111110	O
Gu-	NNP	X	O
ccifer	NN	X	O
2.0	CD	0011111000	O
persona	NN	1011101001	O
claimed	VBD	10010011	O
responsibility	NN	0011010101	O
for	IN	0001111010	O
the	DT	111110	O
DNC	NNP	X	O
breach	NN	10101111110	O
and	CC	00001101	O
leaked	JJ	101010101	O
documents	NNS	101100111	O
taken	VBN	0011011101010	O
from	IN	00011110110	O
the	DT	111110	O
organization	NN	1011101101	O
’	NNP	X	O
s	NN	011101011	O
network	NN	101010010	O
.	.	0110	O

Guccifer	VB	X	B-Entity
2.0	CD	0011111000	I-Entity
continued	VBN	00110001	I-Entity
to	TO	000110	I-Entity
leak	VB	0011100100	I-Entity
batches	NNS	X	I-Entity
of	IN	00010	I-Entity
DNC	NNP	X	I-Entity
documents	NNS	101100111	I-Entity
through	IN	00011111110110	I-Entity
September.12,13	NNP	X	I-Entity
Investigators	NNS	X	I-Entity
found	VBD	0011011000	I-Entity
that	IN	00001111	I-Entity
John	NNP	X	I-Entity
Podesta	NNP	X	I-Entity
,	,	00000	I-Entity
Hillary	NNP	X	I-Entity
Clinton	NNP	X	I-Entity
’	NNP	X	I-Entity
s	VBZ	011101011	I-Entity
presidential	JJ	X	I-Entity
campaign	NN	1011101000	I-Entity
chairman	NN	X	I-Entity
,	,	00000	O
was	VBD	00100010	O
one	CD	11101000	O
of	IN	00010	O
thousands	NNS	11101000	O
of	IN	00010	O
individuals	NNS	101110010	O
targeted	VBN	110011100	O
in	IN	0001110	O
a	DT	11110	O
mass	NN	X	O
phishing	VBG	11010010	O
scheme	NN	10111111101	O
using	VBG	0001111111000	O
shortened	VBD	101010101	O
URLs	NNP	101111101111	O
that	DT	00001111	O
security	NN	11011000	O
researchers	NNS	10111001111	O
attributed	VBD	001100101	O
to	TO	000110	O
APT28.14	VB	X	O
Throughout	IN	X	O
October	NNP	001111010	O
and	CC	00001101	O
into	IN	0001111111010	O
early	JJ	1100101100	O
November	NNP	001111010	O
,	,	00000	O
WikiLeaks	NNP	X	O
pub-	NN	X	O
lished	VBD	X	O
34	CD	001111100110	O
batches	NNS	X	O
of	IN	00010	O
email	JJ	110100111	O
correspondence	NN	X	O
stolen	VBN	110011110	O
from	IN	00011110110	O
John	NNP	X	O
Podesta	NNP	X	O
’	NNP	X	O
s	VBD	011101011	O
personal	JJ	110010100	O
email	NN	110100111	O
account	NN	1011101101	O
.	.	0110	O

Correspondence	NN	X	O
of	IN	00010	O
other	JJ	1110111110	O
individuals	NNS	101110010	O
targeted	VBN	110011100	O
in	IN	0001110	O
the	DT	111110	O
same	JJ	11000101	O
phishing	NN	11010010	O
campaign	NN	1011101000	O
,	,	00000	O
including	VBG	001110110110	O
former	JJ	1100001	O
Secretary	NNP	X	O
of	IN	00010	O
State	NNP	001111000	O
Colin	NNP	X	O
Powell	NNP	X	O
and	CC	00001101	O
Clinton	NNP	X	O
campaign	NN	1011101000	O
staffer	NN	X	O
William	NNP	X	O
Rinehart	NNP	X	O
,	,	00000	O
were	VBD	00100000	O
published	VBN	001101110100	O
on	IN	0001111110	O
the	DT	111110	O
“	JJ	X	O
DC	NNP	X	O
Leaks	NNP	X	O
”	NNP	X	O
website.15	NN	X	O
In	IN	01011100	O
July	NNP	001111010	O
,	,	00000	O
the	DT	111110	O
DCCC	NNP	X	O
announced	VBD	0011101010	O
that	IN	00001111	O
it	PRP	00101010	O
was	VBD	00100010	O
investi-	JJ	X	O
gating	VBG	X	O
an	DT	11111110	O
ongoing	JJ	1100111010	O
“	NN	X	O
cybersecurity	NN	110110011	O
incident	NN	1010011101	O
”	NN	X	O
that	IN	00001111	O
the	DT	111110	O
FBI	NNP	011111110	O
believed	VBD	001100100	O
was	VBD	00100010	O
linked	VBN	001100101	O
to	TO	000110	O
the	DT	111110	O
compromise	NN	10010100	O
of	IN	00010	O
the	DT	111110	O
DNC	NNP	X	O
.	.	0110	O

House	NNP	1000111	O
Speaker	NNP	X	O
Nancy	NNP	X	O
Pelosi	NNP	X	O
later	RB	001011111111	O
confirmed	VBN	00110110010	O
that	IN	00001111	O
the	DT	111110	O
DCCC	NNP	X	O
had	VBD	001001111	O
suffered	VBN	0011100100	O
a	DT	11110	O
network	NN	101010010	O
compromise	NN	10010100	O
.	.	0110	O

Investigators	NNS	X	O
indicated	VBD	0011011101110	O
that	IN	00001111	O
the	DT	111110	O
actors	NNS	1011101010	O
may	MD	001001001	O
have	VB	00100110	O
gained	VBN	0011010100	O
access	NN	10011011	O
to	TO	000110	O
DCCC	VB	X	B-Verb
systems	NNS	1011111000	B-Entity
as	RB	00001110	O
early	RB	1100101100	O
as	IN	00001110	O
March.16,17,18	NNP	X	O
In	IN	01011100	O
August	NNP	001111010	O
,	,	00000	O
the	DT	111110	O
Guccifer	NNP	X	O
2.0	CD	0011111000	O
persona	NN	1011101001	O
contacted	VBD	001101110100	O
reporters	NNS	X	O
cov-	JJ	X	O
ering	VBG	X	O
U.S.	NNP	110111110	O
House	NNP	1000111	O
of	IN	00010	O
Representative	NNP	X	O
races	NNS	X	O
to	TO	000110	O
announce	VB	X	O
newly	RB	101010011	O
leaked	JJ	101010101	O
documents	NNS	101100111	O
from	IN	00011110110	O
the	DT	111110	O
DCCC	NNP	X	O
pertaining	NN	X	O
to	TO	000110	O
Democratic	JJ	1100000	O
candidates	NNS	X	O
.	.	0110	O

From	IN	01011101	O
August	NNP	001111010	O
to	TO	000110	O
October	NNP	001111010	O
,	,	00000	O
Guccifer	NNP	X	O
2.0	CD	0011111000	O
posted	VBD	001101110110	O
sev-	NN	X	O
eral	JJ	X	O
additional	JJ	1100101010	O
installments	NNS	X	O
of	IN	00010	O
what	WP	001110111011	O
appear	VBP	00110001	O
to	TO	000110	O
be	VB	00101100	B-Verb
internal	JJ	1100101111	B-Entity
DCCC	NNP	X	I-Entity
documents	NNS	101100111	I-Entity
on	IN	0001111110	I-Entity
“	IN	X	I-Entity
his	PRP$	1111111110	I-Entity
”	NN	X	I-Entity
WordPress	NNP	X	I-Entity
site.19,20	NN	X	I-Entity
TV5Monde	NN	X	I-Entity
FEBRUARY	NN	X	I-Entity
2015	CD	X	I-Entity
,	,	00000	I-Entity
APRIL	NN	X	I-Entity
2015	CD	X	I-Entity
In	IN	01011100	I-Entity
February	NNP	001111010	I-Entity
,	,	00000	I-Entity
FireEye	NNP	00111111011	I-Entity
identified	VBD	00110110010	I-Entity
CORESHELL	NNP	0011111100	I-Entity
traffic	NN	10110110010	I-Entity
beaconing	VBG	X	I-Entity
from	IN	00011110110	I-Entity
TV5Monde	NNP	X	I-Entity
’	NNP	X	I-Entity
s	NN	011101011	I-Entity
network	NN	101010010	I-Entity
,	,	00000	O
confirming	VBG	X	O
that	IN	00001111	O
APT28	NNP	00111111010	O
had	VBD	001001111	O
compromised	VBN	101010101	O
TV-	NNP	X	O
5Monde	CD	X	O
’	NN	X	O
s	NN	011101011	O
network	NN	101010010	O
.	.	0110	O

In	IN	01011100	O
April	NNP	001111010	O
2015	CD	X	O
,	,	00000	O
alleged	VBD	10011010	O
pro-ISIS	JJ	X	O
hacktivist	NN	110111101	O
group	NN	1011101001	O
CyberCaliphate	NNP	X	O
defaced	VBN	001101110100	O
TV5Monde	NNP	X	O
’	NNP	X	O
s	NN	011101011	O
websites	NNS	10111110100	O
and	CC	00001101	O
social	JJ	1101110110	O
media	NNS	110110111	O
profiles	NNS	1011101101	O
and	CC	00001101	O
forced	VBN	001100101	O
the	DT	111110	O
company	NN	1011101100	O
’	NNP	X	O
s	VBD	011101011	O
11	CD	001111100110	O
broadcast	NN	X	O
channels	NNS	10111111101	O
offline	VBP	10011001	O
.	.	0110	O

FireEye	NN	00111111011	O
identified	VBN	00110110010	O
overlaps	NNS	10010000	O
between	IN	000111101110	O
the	DT	111110	O
domain	NN	10110111100	O
registration	NN	1101010010	O
details	NNS	10111111111	O
of	IN	00010	O
CyberCaliphate	NNP	X	O
’	NNP	X	O
s	VBD	011101011	O
website	JJ	101110111110	O
and	CC	00001101	O
APT28	NNP	00111111010	O
infrastructure.21	NN	X	O
Ukrainian	JJ	110111010	O
Central	NNP	00111111100	O
Election	NN	X	O
Commission	NNP	101101111011	O
(	(	0111101110	O
CEC	NNP	X	O
)	)	01111000	O
MAY	NNP	X	O
2014	CD	0011111010	O
Ukrainian	JJ	110111010	O
officials	NNS	101110010	O
revealed	VBD	00110110101	O
that	IN	00001111	O
the	DT	111110	O
investigation	NN	1010110010	O
into	IN	0001111111010	O
the	DT	111110	O
compromise	NN	10010100	O
of	IN	00010	O
the	DT	111110	O
CEC	NNP	X	O
’	NNP	X	O
s	VBD	011101011	O
internal	JJ	1100101111	O
net-	JJ	X	O
work	NN	100101111	O
identified	VBN	00110110010	O
malware	NN	10100010	O
traced	VBN	001100101	O
to	TO	000110	O
APT28.22	VB	X	O
During	IN	01011101	O
the	DT	111110	O
May	NNP	001111010	O
2014	CD	0011111010	O
Ukrainian	NNP	110111010	O
presidential	JJ	X	O
election	NN	X	O
,	,	00000	O
purported	VBD	X	O
pro-Russian	JJ	X	O
hacktivists	NNS	0011111011	O
CyberBerkut	NNP	X	O
conducted	VBD	0011011101010	O
a	DT	11110	O
series	NN	1000101	O
of	IN	00010	O
mali-	JJ	X	O
cious	JJ	X	O
activities	NNS	1011100011	O
against	IN	0001111111110	O
the	DT	111110	O
CEC	NNP	X	O
including	VBG	001110110110	O
a	DT	11110	O
system	NN	101010001	O
compromise	NN	10010100	O
,	,	00000	O
data	NNS	10011100	O
destruction	NN	10101111110	O
,	,	00000	O
a	DT	11110	O
data	NN	10011100	O
leak	NN	0011100100	O
,	,	00000	O
a	DT	11110	O
distributed	JJ	0011011101010	O
denial-of-service	NN	X	O
(	(	0111101110	O
DDoS	NNP	11011100	O
)	)	01111000	O
attack	NN	1010110101	O
,	,	00000	O
and	CC	00001101	O
an	DT	11111110	O
attempted	JJ	001100101	O
defacement	NN	1011010000	O
of	IN	00010	O
the	DT	111110	O
CEC	NNP	X	O
web-	NN	X	O
site	NN	10110111010	O
with	IN	000111100	O
fake	JJ	110010011	O
election	NN	X	O
results.23	NN	X	O
8	CD	001111100111	O
.	.	0110	O

“	NN	X	B-Entity
WADA	NNP	X	I-Entity
Confirms	NNP	X	I-Entity
Attack	NNP	011101101	I-Entity
by	IN	000111110	I-Entity
Russian	JJ	110111010	I-Entity
Cyber	NNP	0111000	I-Entity
Espionage	NNP	0111000	I-Entity
Group.	NNP	X	I-Entity
”	NNP	X	I-Entity
World	NNP	01111110	I-Entity
Anti-Doping	NNP	X	I-Entity
Agency	NNP	0111000	I-Entity
.	.	0110	O

13	CD	001111100111	O
Sept.	NNP	X	O
2016	CD	X	O
.	.	0110	O

Web	NNP	11010101110	O
.	.	0110	O

29	CD	001111100110	O
Dec.	NNP	X	O
2016	CD	X	O
.	.	0110	O

9	CD	001111100111	O
.	.	0110	O

Fancy	NNP	X	O
Bears	NNP	X	O
’	NNP	X	O
HT	NNP	X	O
(	(	0111101110	O
fancybears	NNS	X	O
)	)	01111000	O
.	.	0110	O

“	JJ	X	B-Entity
@	NNP	011101110	I-Entity
AnonPress	NNP	X	I-Entity
Greetings	NNP	X	I-Entity
.	.	0110	O

We	PRP	010100	O
hacked	VBD	X	O
#	#	011101100	O
WADA	NNP	X	O
.	.	0110	O

We	PRP	010100	O
have	VBP	00100110	O
Proof	NNP	X	O
of	IN	00010	O
American	NNP	110111010	O
Athletes	NNP	X	O
taking	VBG	00111011100	O
doping	NN	X	O
.	.	0110	O

Fancybear.net.	NNP	X	B-Entity
”	VBD	X	I-Entity
12	CD	001111100110	I-Entity
Sept.	NNP	X	I-Entity
2016	CD	X	I-Entity
,	,	00000	I-Entity
4:12	CD	X	I-Entity
PM	NNP	X	I-Entity
.	.	0110	O

Tweet	NN	X	O
.	.	0110	O

10	CD	001111100110	O
.	.	0110	O

CrowdStrike	NN	00111111011	O
refers	NNS	00110000	O
to	TO	000110	O
activity	NN	101110111111	O
corresponding	VBG	1101010000	O
to	TO	000110	O
FireEye	NNP	00111111011	O
’	NNP	X	O
s	NN	011101011	O
APT28	NNP	00111111010	O
and	CC	00001101	O
APT29	NNP	X	O
as	IN	00001110	O
“	NNP	X	O
Fancy	NNP	X	O
Bear	NNP	X	O
”	NNP	X	O
and	CC	00001101	O
“	NNP	X	O
Cozy	NNP	X	O
Bear	NNP	X	O
,	,	00000	O
”	NNP	X	O
respectively	RB	01111100	O
.	.	0110	O

11	CD	001111100110	O
.	.	0110	O

“	NN	X	O
Nakashima	NNP	X	O
,	,	00000	O
Ellen	NNP	X	O
.	.	0110	O

